id_tweet,username,text,date,url,reply_count,retweet_count,like_count,quote_count
1288303328686944300,katiaabreu,Túlio Gadêlha anuncia pré-candidatura a prefeito do Recife nesta quarta-feira (29) https://t.co/1GOYHdRmER RECIFE PODERÁ TER UM PREFEITO COMPETENTE E AINDA TER FÁTIMA BERNARDES DE 1å DAMA. Muito legal.,2020-07-29T02:40:23Z,https://twitter.com/KatiaAbreu/status/1288303328686944258,88,74,948,36
1288159441297330200,katiaabreu,Temos que fazer as reformas administrativa e tributária. São urgentes para o crescimento do país. Destravar processos e fazer reconhecimento ao servidor público. https://t.co/Lzp4DmIhGi,2020-07-28T17:08:38Z,https://twitter.com/KatiaAbreu/status/1288159441297330182,12,1,21,1
1288158355614322700,katiaabreu,https://t.co/nLHhmiu7ij,2020-07-28T17:04:19Z,https://twitter.com/KatiaAbreu/status/1288158355614322694,2,0,4,0
1287880336169304e3,katiaabreu,Justiça e igualdade são atributos que sempre pautaram as minhas atitudes como parlamentar. Decidi enviar ofício ao Governo do Tocantins como coordenadora da Bancada por acreditar que todos os seus membros também valorizam tais atributos.,2020-07-27T22:39:34Z,https://twitter.com/KatiaAbreu/status/1287880336169304065,5,0,10,0
1287880334038560800,katiaabreu,O pleito dos nossos profissionais da saúde é justo. Eles estão na linha de frente e precisam ter segurança para continuarem trabalhando.,2020-07-27T22:39:33Z,https://twitter.com/KatiaAbreu/status/1287880334038560768,3,1,13,1
1287880332230848500,katiaabreu,"Também não será em minha gestão que reduziremos a importância dessa coordenação à mera discussão orçamentária. Emendas são temas importantes da atuação parlamentar, mas não são mais importantes que a vida dos profissionais que trabalham todos os dias pelas famílias do Tocantins.",2020-07-27T22:39:33Z,https://twitter.com/KatiaAbreu/status/1287880332230848512,1,1,11,0
1287880328699232300,katiaabreu,"A respeito das críticas que o senador Eduardo Gomes me dirigiu por eu ter cobrado do governador mais testes de Covid-19 para os profissionais de saúde do estado, esclareço que fui eleita para coordenar a bancada federal por um ano e não medirei esforços para isso. https://t.co/pIBz0MLxNL",2020-07-27T22:39:32Z,https://twitter.com/KatiaAbreu/status/1287880328699232256,10,5,53,0
1287487735440318500,katiaabreu,https://t.co/TUUpATnNTl,2020-07-26T20:39:31Z,https://twitter.com/KatiaAbreu/status/1287487735440318464,0,1,20,1
1287191277109497900,katiaabreu,Apesar dos milhões que foram aprovados p/ GOV. do estado no TO não temos leitos e testes nem p/ os profissionais de saúde que estão jogados a própria sorte. https://t.co/IyXOOuytGx,2020-07-26T01:01:29Z,https://twitter.com/KatiaAbreu/status/1287191277109497859,8,4,51,3
1287152464454705200,katiaabreu,https://t.co/64ta8muzGC,2020-07-25T22:27:16Z,https://twitter.com/KatiaAbreu/status/1287152464454705159,4,1,30,0
1286737285283631e3,katiaabreu,*Urgente* | Polícia deflagra operação no Naturatins e prende servidores suspeitos de cobrar propina #af https://t.co/ikIaclH20I,2020-07-24T18:57:29Z,https://twitter.com/KatiaAbreu/status/1286737285283631105,3,0,3,1
1286380898242502700,katiaabreu,https://t.co/FnuB1BrQTt,2020-07-23T19:21:20Z,https://twitter.com/KatiaAbreu/status/1286380898242502658,0,1,4,0
1286099232517234700,katiaabreu,https://t.co/vQTKyCslM0 É duro quando se trabalha apenas sob pressão. Planejamento zero no Tocantins,2020-07-23T00:42:06Z,https://twitter.com/KatiaAbreu/status/1286099232517234690,4,0,8,1
1285599173098778600,katiaabreu,Comissão especial dos parlamentares do TO. https://t.co/0IGlqtze7V,2020-07-21T15:35:02Z,https://twitter.com/KatiaAbreu/status/1285599173098778624,2,0,5,0
1285595978129649700,katiaabreu,G1: Vinte governadores assinam nota em apoio ao texto da relatora do Fundeb na Câmara. https://t.co/muA5O8xxuh FUNDEB JÁ !!!!,2020-07-21T15:22:21Z,https://twitter.com/KatiaAbreu/status/1285595978129649666,2,3,45,0
1285261891116380200,katiaabreu,"Está começando agorinha, na minha página do FB! Acompanhem e mandem perguntas. https://t.co/B2kkEVoa2P",2020-07-20T17:14:48Z,https://twitter.com/KatiaAbreu/status/1285261891116380165,6,2,23,1
1284359090463019e3,katiaabreu,"@jhcordeiro Açaí, pipoca,goiabada c/ queijo,café e pequi. Incluí na sua lista.😀",2020-07-18T05:27:24Z,https://twitter.com/KatiaAbreu/status/1284359090463019009,1,0,4,0
1284312429598580700,katiaabreu,@Eu_biel_duart3 @Habbo Feliz aniversário,2020-07-18T02:21:59Z,https://twitter.com/KatiaAbreu/status/1284312429598580737,0,0,0,0
1284312279455084500,katiaabreu,Banco Mundial tem estudos e recomenda o Carbon TAX. É um imposto mais justo. Se podemos chamar imposto de justo numa carga tão alta como no Brasil. Com serviços públicos de péssima qualidade.,2020-07-18T02:21:23Z,https://twitter.com/KatiaAbreu/status/1284312279455084545,5,2,15,1
1284311649264992300,katiaabreu,A PEC 45 elevaria o PIB potencial do Brasil em 25% nos próximos 10 anos. Isso significa o Brasil crescer e gerar milhares de empregos.,2020-07-18T02:18:53Z,https://twitter.com/KatiaAbreu/status/1284311649264992258,4,1,17,0
1284311089577103400,katiaabreu,CPMF não!Imposto regressivo que atinge os +pobres. Reforma da previdência foi um sacrifício da classe trabalhadora. Na reforma tributária não podemos jogar nas costas dos pobres. Carbon TAX seria o ideal. Pode alcançar 1% do PIB:70 bilhões ano. Consumiu paga não consumiu não paga,2020-07-18T02:16:39Z,https://twitter.com/KatiaAbreu/status/1284311089577103362,41,18,211,4
1284306045033230300,katiaabreu,Sinfonia dos pássaros na minha casa em Palmas. Minha filha Iana que captou hoje no celular. Deus é maravilhoso. https://t.co/j4UNQkuqtU,2020-07-18T01:56:37Z,https://twitter.com/KatiaAbreu/status/1284306045033230343,18,4,154,9
1284294074229555200,katiaabreu,Minha amiga Zilá querida! Vai em paz pois cumpriu sua missão. Com honra e alegria. https://t.co/KAZtTvCxrB,2020-07-18T01:09:02Z,https://twitter.com/KatiaAbreu/status/1284294074229555206,1,0,23,0
1283904955900932e3,katiaabreu,https://t.co/SIBXC7LcoR,2020-07-16T23:22:49Z,https://twitter.com/KatiaAbreu/status/1283904955900932097,9,4,71,3
1283812103510462500,katiaabreu,https://t.co/NV2QE2VSNI,2020-07-16T17:13:52Z,https://twitter.com/KatiaAbreu/status/1283812103510462464,5,1,17,1
1283588213987213300,katiaabreu,"Confira esta matéria: Gilmar solta nota, evita palavra “genocídio“ e defende técnicos na saúde - não militares - https://t.co/w680Bm09Jf",2020-07-16T02:24:12Z,https://twitter.com/KatiaAbreu/status/1283588213987213315,8,3,37,1
1283221914090197e3,katiaabreu,@jeffceni Vou aderir a NS da Insônia.NS é remédio pra tudo.,2020-07-15T02:08:40Z,https://twitter.com/KatiaAbreu/status/1283221914090196992,1,0,4,0
1283218664725110800,katiaabreu,Hoje fizemos exames de sorologia para verificar infecção. Graças a Deus deu tudo negativo. Família e funcionários. Temos que fazer testagem em massa. Priorizando os profissionais de saúde que estão à frente do combate à Covid.,2020-07-15T01:55:45Z,https://twitter.com/KatiaAbreu/status/1283218664725110789,3,1,53,0
1283217161482383400,katiaabreu,"@drispaca Com tônica , limão, alecrim e gelo.",2020-07-15T01:49:46Z,https://twitter.com/KatiaAbreu/status/1283217161482383361,1,0,3,1
1283216802588369e3,katiaabreu,O Menino da Porteira foi mal. Causaria menos dano se entregasse o cargo. Perdeu a narrativa. Perdeu a credibilidade no mundo inteiro.,2020-07-15T01:48:21Z,https://twitter.com/KatiaAbreu/status/1283216802588368896,31,25,317,3
1282877375827648500,katiaabreu,https://t.co/nc0TOJ0Gw9,2020-07-14T03:19:35Z,https://twitter.com/KatiaAbreu/status/1282877375827648513,1,1,36,1
1282106438270230500,katiaabreu,@GustaAB 😳,2020-07-12T00:16:09Z,https://twitter.com/KatiaAbreu/status/1282106438270230530,0,0,1,0
1270510479228665900,katiaabreu,Não é o isolamento que está acabando com a economia . É a Covid. Será que é tão difícil ver a diferença? https://t.co/1tJL2Sz40R,2020-06-10T00:17:57Z,https://twitter.com/KatiaAbreu/status/1270510479228665857,31,29,236,3
1282106008777699300,katiaabreu,Profissionais de saúde do estado Tocantins estão em pânico sem teste rápido da COVID. O governo do estado não faz nenhuma previsão para  o início dos testes. Mais de R$ 900 milhões foram aprovados p/o Estado pelo Congresso. Mas ninguém entra no gabinete do governador sem teste.,2020-07-12T00:14:27Z,https://twitter.com/KatiaAbreu/status/1282106008777699329,20,12,122,0
1281720584934772700,katiaabreu,@professoirzin @comadrecleonice Que lindo!!! Adoro!!!!,2020-07-10T22:42:55Z,https://twitter.com/KatiaAbreu/status/1281720584934772736,0,0,4,2
128153634902426e4,katiaabreu,Um dia abençoado a todos os brasileiros!,2020-07-10T10:30:50Z,https://twitter.com/KatiaAbreu/status/1281536349024260097,20,3,91,0
1281535714430201900,katiaabreu,@comadrecleonice Amei! Valeu,2020-07-10T10:28:18Z,https://twitter.com/KatiaAbreu/status/1281535714430201856,3,10,64,6
1281535341464256500,katiaabreu,@DepSheridan @FlaviaArrudaDF Obrigada querida deputada. Seu apoio foi fundamental.,2020-07-10T10:26:49Z,https://twitter.com/KatiaAbreu/status/1281535341464256515,0,0,2,0
1281028112453689300,katiaabreu,Senado Verifica : campanha para esclarecer informações sobre o Congresso. Se tiver dúvida entre em contato pois os servidores irão responder se é verdadeiro ou não. https://t.co/UzS6PogIbC,2020-07-09T00:51:17Z,https://twitter.com/KatiaAbreu/status/1281028112453689350,8,3,11,0
1280671987870957600,katiaabreu,@EstadaoPolitica É um fato!,2020-07-08T01:16:10Z,https://twitter.com/KatiaAbreu/status/1280671987870957568,9,1,27,0
1280660570593792e3,katiaabreu,"R$ 280 milhões deverão ser devolvidos aos cofres públicos por fraude no auxílio emergencial de R$ 600,00. Mais de 400.000 pessoas são servidores públicos e não poderiam receber. Receberam por terem usado dados falsos. Claro que tudo terá que ser comprovado.",2020-07-08T00:30:48Z,https://twitter.com/KatiaAbreu/status/1280660570593792006,21,10,113,0
1280610318125863e3,katiaabreu,https://t.co/kOGxaLlFug,2020-07-07T21:11:07Z,https://twitter.com/KatiaAbreu/status/1280610318125862919,4,0,8,0
1280301888194429e3,katiaabreu,65.556 obtos por conta da Covid-19. Famílias e amigos sofrendo muito. Minha solidariedade a famílias brasileiras que perderam seus entes queridos. Minha solidariedade aos amigos que não puderam dar o último adeus. Muita tristeza.,2020-07-07T00:45:31Z,https://twitter.com/KatiaAbreu/status/1280301888194428931,15,8,95,0
1280282461323354e3,katiaabreu,"Em razão das últimas informações, venho desejar que a saúde não falte ao presidente Jair Bolsonaro e a nenhum de nós, brasileiros.",2020-07-06T23:28:19Z,https://twitter.com/KatiaAbreu/status/1280282461323354112,63,15,246,4
1280235239873433600,katiaabreu,"NOSSO CONSOLO É QUE UMA PEQUENA MINORIA PENSA ASSIM. A fala ‘Cidadão não, engenheiro civil, formado, melhor do que você’ ecoa nas redes como amostra da arrogância brasileira – #hashtag https://t.co/pvCAdaQtxT",2020-07-06T20:20:41Z,https://twitter.com/KatiaAbreu/status/1280235239873433600,14,4,40,0
1280179592972644400,katiaabreu,Por isso Paulo Guedes defendeu a privatização do Banco do Brasil. Na hora que mais precisa não se faz presente. Compromisso zero com o país.,2020-07-06T16:39:34Z,https://twitter.com/KatiaAbreu/status/1280179592972644353,24,8,123,3
1280179303884501e3,katiaabreu,A CEF já emprestou mais de R$ 1 bilhão do PRONAMPE p/MPEs capital de giro. Projeto aprovado pelo Congresso e eu fui relatora. Enquanto isso os outros bancos públicos e privados não emprestaram nada. B Brasil é o gestor do fundo garantidor e nada. E as MPEs e os empregos morrendo,2020-07-06T16:38:25Z,https://twitter.com/KatiaAbreu/status/1280179303884500992,36,8,31,3
1280178130481709e3,katiaabreu,Vai com Deus minha querida amiga. Simbolizava a alegria de viver. Me ensinou muito. Te amo. https://t.co/aLwHwPQXxp,2020-07-06T16:33:45Z,https://twitter.com/KatiaAbreu/status/1280178130481709056,3,0,33,1
1279172415050965e3,katiaabreu,https://t.co/VjkHZTi7ii,2020-07-03T21:57:24Z,https://twitter.com/KatiaAbreu/status/1279172415050964992,8,3,14,0
1278706682542030800,katiaabreu,https://t.co/qr05iZbsUV Os dias dos robôs e dos que praticam crimes nas redes chegaram ao fim. Perdendo a credibilidade no Brasil e no Mundo. Meu Deus é maior do que este grupo de meliantes que destroem vidas.,2020-07-02T15:06:44Z,https://twitter.com/KatiaAbreu/status/1278706682542030857,57,6,54,1
1277322064307916800,katiaabreu,https://t.co/dDy0WUujZR Aqui no Tocantins não está diferente. Agora a graça vai acabar. Terça feira o Senado vai agir pra acabar com os crimes e patrocínio ao crime.,2020-06-28T19:24:46Z,https://twitter.com/KatiaAbreu/status/1277322064307916800,244,14,69,3
1275949953387561e3,katiaabreu,Senado aprovou o marco regulatório do Saneamento ! Viva o Congresso. Estou orgulhosa. Viva o Brasil. Agradeço ao meu prof. Kelman por suas orientações. Valeu Tasso Jereissati pelo relatório. https://t.co/2vdZMjz6YW,2020-06-25T00:32:29Z,https://twitter.com/KatiaAbreu/status/1275949953387560960,113,9,154,8
1274605751990976500,katiaabreu,MPTO questiona contratação de leitos privados em Araguaína sem ampliação no HRA e HDT #af https://t.co/5FlqAuY7JR,2020-06-21T07:31:06Z,https://twitter.com/KatiaAbreu/status/1274605751990976513,43,3,13,0
1273277291003510800,katiaabreu,https://t.co/HFEcnXiFAR,2020-06-17T15:32:17Z,https://twitter.com/KatiaAbreu/status/1273277291003510785,14,4,8,0
1272885499389259800,katiaabreu,Isso é riqueza! https://t.co/1I9hk3SxVg,2020-06-16T13:35:26Z,https://twitter.com/KatiaAbreu/status/1272885499389259780,52,7,332,8
1272688332603080700,katiaabreu,"*EXCLUSIVO! Por entrega já de máquinas e ônibus, Quase 90 prefeitos farão ato de protestos na frente do Palácio dia 16*  *Maju Cotrim: Gazeta do Cerrado*  https://t.co/XGV7rcOjds",2020-06-16T00:31:58Z,https://twitter.com/KatiaAbreu/status/1272688332603080704,6,5,33,0
1272668653994020900,katiaabreu,Ministro Rogério Marinho me garantiu hoje pelo telefone que respeitará a decisão da bancada na entrega das máquinas Queremos saber quais cidades e quantas máquinas para cada uma. Não permitiremos privilégios partidários ou para amiguinhos do governo.,2020-06-15T23:13:46Z,https://twitter.com/KatiaAbreu/status/1272668653994020865,12,6,87,0
1272549124127277e3,katiaabreu,https://t.co/PjafyQloQ6,2020-06-15T15:18:48Z,https://twitter.com/KatiaAbreu/status/1272549124127277056,4,1,7,0
1272208598035312600,katiaabreu,Como sempre o Agro salva a Lavoura. https://t.co/00MWFfXknM,2020-06-14T16:45:40Z,https://twitter.com/KatiaAbreu/status/1272208598035312641,22,7,67,7
1271926874093076500,katiaabreu,https://t.co/xXL55NYMLT,2020-06-13T22:06:12Z,https://twitter.com/KatiaAbreu/status/1271926874093076480,8,2,46,3
1271563818813083600,katiaabreu,https://t.co/atYS1B0Yde A COISA ESTÁ APERTANDO! Parabéns ao MPT.,2020-06-12T22:03:33Z,https://twitter.com/KatiaAbreu/status/1271563818813083653,10,6,68,3
1271076379392647200,katiaabreu,Lindo demais. A foto diz tudo https://t.co/bRDLyVypb9,2020-06-11T13:46:38Z,https://twitter.com/KatiaAbreu/status/1271076379392647168,2,2,43,0
1270509651507937300,katiaabreu,Esconder número de mortes é uma PEDALADA sanitária. Não é motivo para impeachment? Tem gente que adora viver na beira do abismo. Morro e não vejo tudo.,2020-06-10T00:14:40Z,https://twitter.com/KatiaAbreu/status/1270509651507937280,42,66,606,11
1270377739481120800,katiaabreu,https://t.co/7yWWypa8lg,2020-06-09T15:30:30Z,https://twitter.com/KatiaAbreu/status/1270377739481120768,2,4,19,0
127032470513698e4,katiaabreu,https://t.co/HyT8lTvXhx 🙈👎😳,2020-06-09T11:59:45Z,https://twitter.com/KatiaAbreu/status/1270324705136979968,7,3,9,1
1270140568325193700,katiaabreu,Alguém apelidou o dono da Havan de Zé Carioca ! Muito adequado. Só que o personagem do Zé Carioca é um fofo. E este aí é ridículo.,2020-06-08T23:48:04Z,https://twitter.com/KatiaAbreu/status/1270140568325193728,179,157,2609,31
1269834187789475800,katiaabreu,O descuido das pessoas é preocupante! https://t.co/9OLWnMcX0p,2020-06-08T03:30:37Z,https://twitter.com/KatiaAbreu/status/1269834187789475840,23,33,211,7
1269805195820744700,katiaabreu,O corporativismo é um dos males que assolam o país e deixam os brasileiros indignados e com justa revolta.,2020-06-08T01:35:25Z,https://twitter.com/KatiaAbreu/status/1269805195820744705,4,10,114,1
1269804321052508200,katiaabreu,Os outros 4 citados no Fantástico o Tocantins também conhece bem. E até hoje não foram julgados. CNJ com a palavra em respeito ao povo do estado.,2020-06-08T01:31:56Z,https://twitter.com/KatiaAbreu/status/1269804321052508160,7,5,79,1
1269803698055774200,katiaabreu,Não sei o que é mais grave: Tráfico de drogas ou venda de sentença por um magistrado. Tocantins conhece Desor. Ronaldo Euripedes desde que foi nomeado. Sua fama é antiga. Inclusive os que indicaram e os que escolheram também deveriam saber. Revoltante.,2020-06-08T01:29:28Z,https://twitter.com/KatiaAbreu/status/1269803698055774217,26,20,264,3
1269499286083055600,katiaabreu,“Fanático é quem não pode mudar de idéia e não quer mudar de assunto.” SIR WINSTON CHURCHILL,2020-06-07T05:19:50Z,https://twitter.com/KatiaAbreu/status/1269499286083055619,19,8,182,1
1269330697661165600,katiaabreu,https://t.co/EXG8xrxRyP,2020-06-06T18:09:56Z,https://twitter.com/KatiaAbreu/status/1269330697661165570,5,7,79,2
1269330280046870500,katiaabreu,Confio muito que o Novo Normal imporá uma nova forma de ver a vida. Onde a solidariedade e a harmonia deverão prevalecer. Este período de isolamento deve ter servido pra muita coisa e não só evitar o vírus. https://t.co/T5lP9wVpwP,2020-06-06T18:08:16Z,https://twitter.com/KatiaAbreu/status/1269330280046870529,6,1,18,1
1268955710752264200,katiaabreu,#diadomeioambiente https://t.co/0teUs1Eb6U,2020-06-05T17:19:52Z,https://twitter.com/KatiaAbreu/status/1268955710752264192,66,7,113,102
1268955282807435300,katiaabreu,As prefeituras com os CRAS foram afastados do cadastro. Desde 2001 os CRAS fazem esse trabalho. Não teria acontecido. https://t.co/4iVxmXX81g,2020-06-05T17:18:10Z,https://twitter.com/KatiaAbreu/status/1268955282807435264,5,7,27,0
1268877318640017400,katiaabreu,Bom dia meu Brasil https://t.co/BYDTa5fFUL,2020-06-05T12:08:22Z,https://twitter.com/KatiaAbreu/status/1268877318640017409,76,17,209,34
1268668834875138e3,katiaabreu,Temos tido muitas notícias tristes ultimamente. Mas hoje fiquei contente ao saber que a revista VEJA saltou de 400 assinaturas mês para 4.000 mês no período da pandemia. A mídia tradicional voltando à preferência dos brasileiros. Viva Brasil.,2020-06-04T22:19:55Z,https://twitter.com/KatiaAbreu/status/1268668834875138048,477,35,600,41
1268336359267340300,katiaabreu,Rodrigo Tacla Duran : aí tem pano pra manga.,2020-06-04T00:18:47Z,https://twitter.com/KatiaAbreu/status/1268336359267340290,36,42,351,5
1266533133161242600,katiaabreu,Parafraseando Romário num episódio do passado: na verdade Weintraub calado é um poeta. Deveria ter usado a estratégia do silêncio na reuniao de ministros.,2020-05-30T00:53:24Z,https://twitter.com/KatiaAbreu/status/1266533133161242625,63,32,440,6
1266504440728649700,katiaabreu,Dimenstein gastou a vida em algo que sobrevive a ela - https://t.co/3El8vHLCDB VIVEU UMA VIDA COM SENTIDO. Merece todas homenagens.,2020-05-29T22:59:23Z,https://twitter.com/KatiaAbreu/status/1266504440728649735,5,3,28,0
1266100624271249400,katiaabreu,https://t.co/Lr6HIZ0koR,2020-05-28T20:14:46Z,https://twitter.com/KatiaAbreu/status/1266100624271249409,3,0,5,0
1265804737565376500,katiaabreu,"Com certeza a harmonia entre os poderes será aumentada. Todos unidos pelo fim da corrupção, do Fake News e a favor do Brasil.",2020-05-28T00:39:01Z,https://twitter.com/KatiaAbreu/status/1265804737565376522,39,20,244,4
1265803413515915300,katiaabreu,Fake News é crime! É lei. E fim. Que os culpados sejam punidos.,2020-05-28T00:33:45Z,https://twitter.com/KatiaAbreu/status/1265803413515915264,63,63,742,4
1265802833154191400,katiaabreu,Desbaratando a quadrilha do Fake News destruidora de reputações e que alimenta o gabinete do odio poderemos ter mais paz nas redes sociais. E democracia fortalecida. Investigação trará um grande serviço ao país. A CPI do Congresso tem denunciado desde o início.,2020-05-28T00:31:27Z,https://twitter.com/KatiaAbreu/status/1265802833154191360,24,38,237,2
1265801867231203300,katiaabreu,Parabéns Min Alexandre Moraes. Liberdade de expressão sim. Mas todos devem assumir as responsabilidades a respeito de suas expressões.,2020-05-28T00:27:37Z,https://twitter.com/KatiaAbreu/status/1265801867231203330,69,119,1546,13
1265482676011700200,katiaabreu,@ElmarNascimento @camaradeputados @davialcolumbre @wevertonrocha Parabéns líder Dep Elmar. A Bahia agradece,2020-05-27T03:19:16Z,https://twitter.com/KatiaAbreu/status/1265482676011700228,0,0,6,0
1265337145692209200,katiaabreu,Acompanhem ao vivo minha live com a @necton sobre o cenário político e econômico do país. https://t.co/B6UeCn5KIC,2020-05-26T17:40:59Z,https://twitter.com/KatiaAbreu/status/1265337145692209159,5,2,12,0
126466773294925e4,katiaabreu,@isabelavb @GloboNews Valeu Isabela. Obrigada,2020-05-24T21:20:58Z,https://twitter.com/KatiaAbreu/status/1264667732949250059,2,0,7,0
1264667614447632400,katiaabreu,@AyltonMo Eu,2020-05-24T21:20:30Z,https://twitter.com/KatiaAbreu/status/1264667614447632384,0,0,2,0
1264666750118920200,katiaabreu,"Hoje aniversário da jornalista Roberta Tum do TO. Dia de muita alegria pra mim. É um privilégio conviver com vc. Uma mulher competente, ética e de grande dimensão humana. Muitos anos de vida!",2020-05-24T21:17:04Z,https://twitter.com/KatiaAbreu/status/1264666750118920192,6,2,66,1
126441793767236e4,katiaabreu,“A pessoa comum é exigente com os outros.  A pessoa superior é exigente consigo mesmo”.,2020-05-24T04:48:22Z,https://twitter.com/KatiaAbreu/status/1264417937672359937,17,17,236,0
1264002715811807200,katiaabreu,Live de Gustavo Lima tem 1.5 milhões de pessoas assistindo. Bombou! https://t.co/w0JU3STc1P,2020-05-23T01:18:26Z,https://twitter.com/KatiaAbreu/status/1264002715811807235,29,4,38,4
1263916078926893e3,katiaabreu,"É muita ousadia e pretensão assistir a um ministro, general do glorioso Exército Brasileiro, ameaçar a DEMOCRACIA. Faça-me o favor, meu senhor.",2020-05-22T19:34:10Z,https://twitter.com/KatiaAbreu/status/1263916078926893056,2204,764,7349,163
1263599203273502700,katiaabreu,"Acompanhem o debate do Sebrae sobre o Pronampe, a nova linha de crédito facilitado para micro e pequenos empresários de todo país. O programa, do qual fui relatora no Senado, vai disponibilizar R$ 15,9 bilhões a juros de 4,25% ao ano.  https://t.co/uHRtXIsiPB",2020-05-21T22:35:01Z,https://twitter.com/KatiaAbreu/status/1263599203273502727,17,4,32,2
1263124408941645800,katiaabreu,https://t.co/PgpHY1bxSw,2020-05-20T15:08:21Z,https://twitter.com/KatiaAbreu/status/1263124408941645830,3,5,43,0
1263124064421412900,katiaabreu,Diretor-presidente da Anvisa é diagnosticado com covid-19    https://t.co/qTo7DEECM3 PEGOU A GRIPEZINHA. DESDENHOU TANTO DA COVID PARA BAJULAR O PR. Desejo sinceramente sua recuperação em breve!,2020-05-20T15:06:59Z,https://twitter.com/KatiaAbreu/status/1263124064421412865,9,5,40,3
1262923112355635200,katiaabreu,https://t.co/RL8KPLvcEE SINCERAMENTE QUERIA SABER QUAL A NECESSIDADE DO STF ENTRAR EM ASSUNTO VOTADO COM QUASE UNANIMIDADE PELO CONGRESSO! Onde ferimos a constituição ministro Toffoli??,2020-05-20T01:48:28Z,https://twitter.com/KatiaAbreu/status/1262923112355635203,24,7,77,1
1262820302448398300,katiaabreu,"Os juros são muito menores do que os praticados em geral pelos bancos: 4,25% ao ano! O prazo para pagamento é de 36 meses e podem aderir todas as empresas com faturamento de até R$ 4,8 milhões ao ano. https://t.co/HkV2xcFXfl",2020-05-19T18:59:56Z,https://twitter.com/KatiaAbreu/status/1262820302448398336,3,2,10,0
1262820298812018700,katiaabreu,"Atenção pequenos empresários de todo país que, com razão, estão tão preocupados com o rumo dos seus negócios diante dessa crise. Foi sancionada hoje a lei - da qual fui relatora no Senado - que cria uma linha de crédito de R$ 16 bilhões destinada exclusivamente às MPEs. https://t.co/A1yxJE4q6M",2020-05-19T18:59:55Z,https://twitter.com/KatiaAbreu/status/1262820298812018689,11,4,39,1
1262575800383164400,katiaabreu,https://t.co/tPc7qUqgNS SÓ A CONCORRÊNCIA IRÁ SUPERAR ESTA CRUEL DISTORÇÃO. Hoje são meia dúzia de grandes bancos que comandam o jogo. BC tem que apressar a agenda BC+. Com urgência. Open banck já .,2020-05-19T02:48:22Z,https://twitter.com/KatiaAbreu/status/1262575800383164416,11,5,44,2
1262575139696398300,katiaabreu,https://t.co/tPc7qUqgNS SENADO NÃO CEDE A PRESSÃO DE BANCO MAS CEDE A SENSATEZ. Bancos irão cobrar a perda dos juros no spread de todas operações bancárias. Doce ilusão.,2020-05-19T02:45:45Z,https://twitter.com/KatiaAbreu/status/1262575139696398344,4,3,23,0
1262574020781899800,katiaabreu,https://t.co/tPc7qUqgNS CONGELAMENTO DE JUROS E PREÇOS SÓ FARÁ O PAÍS SE ASSEMELHAR AO GOVERNO IRRESPONSÁVEL DA VENEZUELA. NÃO É ISTO QUE QUEREMOS PARA O BRASIL,2020-05-19T02:41:18Z,https://twitter.com/KatiaAbreu/status/1262574020781899776,7,2,20,1
1262567698560663600,katiaabreu,https://t.co/0EckujLUO3,2020-05-19T02:16:11Z,https://twitter.com/KatiaAbreu/status/1262567698560663557,6,4,58,2
1261372558420652e3,katiaabreu,A base de tudo! https://t.co/XHg7qooygl,2020-05-15T19:07:07Z,https://twitter.com/KatiaAbreu/status/1261372558420652032,8,1,33,2
126133599613585e4,katiaabreu,https://t.co/W8rE2pmpif ENTRE A CLOROQUINA E SEU CRM O MINISTRO ESCOLHEU CERTO.,2020-05-15T16:41:50Z,https://twitter.com/KatiaAbreu/status/1261335996135849992,10,20,177,0
1261300056117973e3,katiaabreu,Nosso Rio Tocantins! https://t.co/PKKz3j08sn,2020-05-15T14:19:01Z,https://twitter.com/KatiaAbreu/status/1261300056117972992,5,3,87,1
1261111101330251800,katiaabreu,https://t.co/K4wVmhY8oI,2020-05-15T01:48:11Z,https://twitter.com/KatiaAbreu/status/1261111101330251776,18,9,121,2
1261040871220433e3,katiaabreu,"Mas, até agora, nada de o PR sancionar a matéria. Comerciantes estão fechando as portas, pessoas ficando desempregadas. O governo está esperando o que? Hoje, em audiência do CN com o secretário do Tesouro Nacional, Mansueto Almeida, cobrei ação do Poder Executivo.",2020-05-14T21:09:07Z,https://twitter.com/KatiaAbreu/status/1261040871220432898,10,4,48,0
1261040868737405e3,katiaabreu,"Os pequenos empresários estão desesperados e o governo federal nada faz para acudir esse segmento que emprega 52% dos trabalhadores formais do país. Fui relatora do projeto que socorre as micro e pequenas empresas com uma linha de crédito de R$ 15 bilhões a juros de 4,25% ao ano! https://t.co/A2IlPnXCTp",2020-05-14T21:09:06Z,https://twitter.com/KatiaAbreu/status/1261040868737404929,54,29,194,8
1260982194220171300,katiaabreu,https://t.co/fVnuAok8X3,2020-05-14T17:15:57Z,https://twitter.com/KatiaAbreu/status/1260982194220171266,3,1,17,1
1260981184219185200,katiaabreu,"O projeto sancionado pelo governo previa três parcelas, sendo que a última será paga em junho. E depois, o que acontecerá com os milhões de autônomos e desempregados do Brasil?",2020-05-14T17:11:56Z,https://twitter.com/KatiaAbreu/status/1260981184219185155,10,3,47,1
